Transaction_ID,Item
5884,Fruits
5884,Chicken
5884,Milk
5885,Cheese
5885,Cereal
5886,Fruits
5886,Juice
5886,Rice
5886,Cheese
5886,Pasta
5887,Diaper
5887,Milk
5887,Yogurt
5887,Eggs
5888,Milk
5888,Eggs
5888,Cheese
5888,Juice
5889,Eggs
5889,Juice
5889,Milk
5889,Rice
5890,Yogurt
5890,Milk
5890,Eggs
5890,Vegetables
5890,Juice
5891,Juice
5891,Vegetables
5891,Butter
5891,Rice
5892,Diaper
5892,Yogurt
5892,Rice
5893,Milk
5893,Juice
5893,Fruits
5894,Butter
5894,Vegetables
5895,Rice
5896,Yogurt
5896,Diaper
5897,Milk
5897,Pasta
5897,Fish
5897,Butter
5897,Chicken
5897,Juice
5898,Yogurt
5898,Juice
5899,Eggs
5899,Diaper
5899,Fruits
5899,Vegetables
5899,Juice
5899,Milk
5900,Diaper
5900,Milk
5900,Eggs
5901,Juice
5902,Yogurt
5902,Vegetables
5902,Bread
5902,Rice
5903,Diaper
5903,Butter
5903,Juice
5904,Fish
5905,Cereal
5905,Yogurt
5905,Milk
5905,Rice
5905,Bread
5905,Fish
5906,Cheese
5906,Fish
5906,Rice
5907,Fruits
5907,Pasta
5907,Chicken
5907,Vegetables
5908,Cheese
5908,Milk
5908,Chicken
5908,Fish
5909,Rice
5909,Eggs
5909,Pasta
5909,Juice
5909,Chicken
5909,Cereal
5910,Chicken
5910,Milk
5910,Rice
5910,Eggs
5910,Juice
5911,Yogurt
5911,Butter
5911,Milk
5912,Cheese
5912,Cereal
5912,Fruits
5912,Juice
5912,Rice
5912,Chicken
5913,Milk
5913,Cheese
5914,Yogurt
5915,Butter
5915,Eggs
5916,Diaper
5916,Cereal
5916,Cheese
5916,Pasta
5916,Chicken
5917,Juice
5918,Vegetables
5919,Chicken
5919,Bread
5920,Fruits
5920,Rice
5920,Pasta
5920,Fish
5920,Butter
5921,Rice
5921,Chicken
5921,Eggs
5922,Pasta
5922,Fish
5923,Fish
5923,Cheese
5924,Butter
5924,Pasta
5925,Vegetables
5926,Juice
5926,Chicken
5927,Butter
5927,Chicken
5927,Juice
5927,Fruits
5927,Pasta
5927,Milk
5928,Bread
5929,Fish
5929,Bread
5929,Eggs
5929,Butter
5929,Chicken
5930,Cheese
5930,Diaper
5930,Chicken
5930,Vegetables
5930,Fish
5931,Butter
5932,Rice
5932,Fish
5933,Cereal
5933,Yogurt
5934,Chicken
5935,Vegetables
5936,Yogurt
5936,Fish
5936,Bread
5936,Butter
5936,Eggs
5936,Fruits
5937,Cheese
5937,Eggs
5937,Milk
5937,Diaper
5937,Juice
5938,Fruits
5939,Rice
5939,Vegetables
5939,Bread
5939,Milk
5939,Pasta
5939,Juice
5940,Milk
5940,Diaper
5940,Bread
5941,Eggs
5942,Milk
5942,Eggs
5942,Vegetables
5942,Fish
5942,Juice
5942,Rice
5943,Vegetables
5944,Diaper
5944,Bread
5944,Milk
5945,Pasta
5945,Fish
5945,Butter
5945,Yogurt
5945,Cereal
5945,Milk
5946,Pasta
5946,Yogurt
5946,Cereal
5947,Diaper
5947,Fish
5947,Eggs
5947,Yogurt
5947,Juice
5947,Cereal
5948,Diaper
5948,Chicken
5948,Yogurt
5948,Cereal
5948,Juice
5949,Butter
5949,Rice
5950,Butter
5950,Diaper
5951,Pasta
5951,Yogurt
5951,Fish
5952,Pasta
5952,Chicken
5952,Rice
5952,Eggs
5952,Bread
5952,Yogurt
5953,Milk
5954,Yogurt
5954,Cereal
5954,Cheese
5954,Chicken
5954,Pasta
5954,Milk
5955,Rice
5955,Butter
5955,Chicken
5955,Fish
5955,Yogurt
5956,Fruits
5956,Fish
5956,Pasta
5956,Vegetables
5956,Eggs
5957,Butter
5958,Cereal
5958,Juice
5958,Bread
5958,Eggs
5959,Pasta
5959,Milk
5959,Cereal
5959,Cheese
5960,Pasta
5961,Eggs
5961,Cereal
5961,Cheese
5962,Vegetables
5962,Chicken
5963,Fruits
5963,Milk
5964,Bread
5965,Diaper
5965,Pasta
5965,Vegetables
5965,Cheese
5965,Juice
5965,Rice
5966,Fruits
5967,Cheese
5967,Milk
5968,Yogurt
5968,Juice
5968,Eggs
5968,Butter
5968,Pasta
5969,Fruits
5969,Milk
5969,Yogurt
5969,Cereal
5969,Butter
5969,Diaper
5970,Cheese
5970,Bread
5970,Yogurt
5970,Milk
5970,Rice
5970,Butter
5971,Diaper
5971,Fruits
5971,Chicken
5971,Bread
5971,Butter
5972,Butter
5972,Bread
5972,Cheese
5973,Chicken
5974,Diaper
5974,Juice
5975,Milk
5975,Cheese
5976,Eggs
5977,Juice
5977,Eggs
5977,Chicken
5977,Cereal
5977,Rice
5977,Pasta
5978,Butter
5978,Fruits
5978,Vegetables
5978,Yogurt
5978,Bread
5979,Pasta
5979,Eggs
5979,Cereal
5979,Chicken
5979,Butter
5980,Yogurt
5980,Diaper
5981,Pasta
5981,Eggs
5981,Juice
5982,Bread
5982,Rice
5983,Bread
5984,Diaper
5984,Milk
5984,Butter
5984,Cheese
5985,Vegetables
5985,Fruits
5985,Cheese
5985,Bread
5985,Milk
5986,Vegetables
5986,Diaper
5986,Cheese
5987,Diaper
5987,Fish
5987,Rice
5987,Butter
5988,Chicken
5988,Milk
5988,Diaper
5988,Fruits
5988,Juice
5989,Diaper
5989,Fruits
5990,Butter
5990,Yogurt
5990,Pasta
5990,Vegetables
5990,Cereal
5990,Rice
5991,Eggs
5991,Milk
5991,Fruits
5991,Cereal
5991,Cheese
5992,Rice
5992,Juice
5992,Fish
5992,Bread
5992,Butter
5992,Pasta
5993,Yogurt
5993,Vegetables
5993,Butter
5993,Fish
5993,Cheese
5993,Bread
5994,Fruits
5994,Cereal
5994,Butter
5994,Milk
5994,Chicken
5995,Fruits
5995,Pasta
5995,Cereal
5995,Eggs
5995,Butter
5995,Diaper
5996,Diaper
5996,Vegetables
5996,Cheese
5996,Butter
5997,Juice
5997,Bread
5997,Milk
5997,Butter
5998,Milk
5999,Fish
5999,Juice
5999,Eggs
6000,Cheese
6001,Bread
6001,Pasta
6001,Milk
6001,Eggs
6002,Cheese
6002,Yogurt
6002,Eggs
6002,Diaper
6002,Fruits
6002,Vegetables
6003,Bread
6003,Cheese
6003,Fish
6003,Milk
6003,Chicken
6003,Rice
6004,Rice
6005,Milk
6006,Juice
6006,Milk
6006,Fish
6006,Eggs
6006,Bread
6006,Yogurt
6007,Cereal
6007,Eggs
6007,Yogurt
6007,Butter
6007,Bread
6007,Juice
6008,Fruits
6008,Fish
6008,Cereal
6009,Chicken
6009,Fruits
6009,Cheese
6009,Pasta
6009,Rice
6009,Cereal
6010,Fruits
6010,Milk
6010,Butter
6010,Fish
6011,Butter
6011,Rice
6011,Eggs
6011,Milk
6011,Fish
6012,Milk
6012,Rice
6012,Cereal
6013,Butter
6014,Cereal
6014,Milk
6015,Bread
6015,Rice
6015,Milk
6016,Fish
6016,Butter
6016,Cereal
6016,Juice
6016,Milk
6016,Chicken
6017,Milk
6018,Juice
6018,Vegetables
6018,Fish
6018,Yogurt
6018,Bread
6019,Cereal
6019,Vegetables
6019,Milk
6019,Yogurt
6019,Chicken
6019,Eggs
6020,Butter
6021,Milk
6021,Chicken
6021,Eggs
6021,Diaper
6022,Juice
6022,Milk
6022,Rice
6022,Cereal
6022,Cheese
6022,Chicken
6023,Bread
6023,Eggs
6023,Rice
6023,Fruits
6023,Fish
6024,Fruits
6024,Vegetables
6024,Yogurt
6025,Vegetables
6026,Juice
6027,Fish
6027,Pasta
6028,Pasta
6028,Eggs
6029,Diaper
6029,Rice
6029,Eggs
6029,Bread
6029,Juice
6030,Fish
6030,Butter
6030,Pasta
6030,Cereal
6030,Diaper
6031,Eggs
6031,Rice
6031,Fish
6032,Cheese
6032,Rice
6033,Chicken
6033,Fruits
6033,Rice
6034,Chicken
6034,Juice
6034,Fish
6034,Butter
6034,Yogurt
6034,Cheese
6035,Fruits
6035,Diaper
6035,Fish
6035,Eggs
6035,Cereal
6036,Eggs
6036,Pasta
6036,Vegetables
6036,Cheese
6036,Cereal
6036,Fish
6037,Pasta
6037,Bread
6038,Cereal
6038,Cheese
6039,Juice
6039,Pasta
6040,Bread
6040,Cheese
6041,Chicken
6041,Fruits
6042,Chicken
6042,Milk
6042,Eggs
6043,Cheese
6043,Cereal
6043,Pasta
6044,Bread
6044,Chicken
6044,Butter
6044,Vegetables
6045,Milk
6045,Vegetables
6045,Pasta
6046,Bread
6047,Juice
6047,Chicken
6047,Milk
6047,Fish
6047,Pasta
6048,Pasta
6049,Cereal
6049,Fish
6049,Bread
6049,Pasta
6049,Diaper
6049,Rice
6050,Eggs
6050,Diaper
6051,Pasta
6052,Cheese
6052,Diaper
6052,Chicken
6052,Rice
6053,Eggs
6053,Yogurt
6053,Diaper
6053,Butter
6053,Fruits
6053,Rice
6054,Cheese
6054,Fish
6055,Diaper
6055,Chicken
6055,Bread
6055,Pasta
6055,Eggs
6055,Rice
6056,Bread
6056,Eggs
6057,Diaper
6057,Vegetables
6058,Bread
6058,Cheese
6059,Rice
6059,Milk
6059,Chicken
6059,Butter
6059,Bread
6059,Juice
6060,Cheese
6060,Pasta
6060,Butter
6060,Bread
6060,Vegetables
6060,Fish
6061,Rice
6062,Vegetables
6062,Chicken
6062,Diaper
6062,Pasta
6062,Yogurt
6062,Juice
6063,Vegetables
6063,Cereal
6063,Juice
6063,Pasta
6063,Chicken
6063,Yogurt
6064,Pasta
6064,Chicken
6065,Eggs
6065,Chicken
6065,Pasta
6065,Cereal
6065,Fruits
6066,Fruits
6066,Pasta
6066,Vegetables
6066,Diaper
6067,Fish
6067,Diaper
6067,Milk
6067,Bread
6068,Chicken
6068,Rice
6068,Diaper
6069,Eggs
6069,Yogurt
6069,Cereal
6069,Butter
6069,Rice
6070,Juice
6070,Eggs
6070,Fruits
6071,Diaper
6072,Pasta
6073,Bread
6073,Rice
6073,Fish
6073,Cereal
6073,Pasta
6073,Milk
6074,Cheese
6074,Chicken
6074,Eggs
6074,Milk
6074,Fruits
6075,Pasta
6075,Butter
6075,Eggs
6075,Milk
6076,Rice
6076,Juice
6076,Cheese
6076,Pasta
6076,Diaper
6077,Fruits
6077,Bread
6077,Eggs
6078,Chicken
6078,Pasta
6079,Vegetables
6079,Cheese
6079,Yogurt
6079,Cereal
6079,Bread
6079,Fruits
6080,Fish
6080,Chicken
6080,Yogurt
6081,Eggs
6081,Cheese
6082,Yogurt
6082,Eggs
6082,Bread
6083,Milk
6083,Chicken
6083,Juice
6083,Cereal
6083,Rice
6084,Rice
6085,Yogurt
6085,Pasta
6085,Diaper
6086,Diaper
6087,Butter
6088,Butter
6088,Eggs
6088,Fruits
6088,Bread
6088,Cereal
6088,Juice
6089,Butter
6090,Fruits
6091,Milk
6091,Fish
6091,Juice
6091,Vegetables
6091,Eggs
6092,Chicken
6092,Vegetables
6093,Yogurt
6093,Eggs
6093,Juice
6094,Cereal
6094,Pasta
6094,Yogurt
6095,Yogurt
6095,Cheese
6095,Eggs
6096,Chicken
6096,Yogurt
6096,Juice
6096,Butter
6096,Fruits
6097,Cheese
6097,Fish
6097,Yogurt
6098,Chicken
6098,Vegetables
6098,Yogurt
6099,Rice
6099,Cereal
6099,Eggs
6100,Yogurt
6100,Diaper
6100,Cheese
6100,Fruits
6100,Bread
6100,Chicken
6101,Pasta
6102,Rice
6102,Fish
6103,Eggs
6103,Cereal
6103,Fish
6103,Chicken
6103,Diaper
6104,Eggs
6104,Diaper
6105,Fruits
6105,Diaper
6106,Bread
6106,Juice
6107,Juice
6107,Milk
6108,Juice
6108,Butter
6108,Diaper
6108,Chicken
6109,Fish
6109,Cheese
6109,Diaper
6109,Pasta
6109,Juice
6109,Cereal
6110,Butter
6110,Chicken
6110,Eggs
6111,Fish
6111,Vegetables
6111,Milk
6111,Diaper
6111,Eggs
6112,Butter
6112,Pasta
6112,Diaper
6112,Yogurt
6112,Milk
6112,Bread
6113,Pasta
6113,Eggs
6113,Diaper
6113,Milk
6114,Milk
6114,Vegetables
6114,Bread
6115,Fruits
6116,Diaper
6117,Fruits
6117,Rice
6117,Pasta
6118,Cheese
6118,Eggs
6118,Fish
6119,Rice
6120,Chicken
6120,Vegetables
6120,Diaper
6121,Eggs
6122,Chicken
6122,Cereal
6122,Yogurt
6122,Fish
6122,Milk
6122,Eggs
6123,Diaper
6124,Cereal
6124,Eggs
6125,Butter
6125,Eggs
6125,Pasta
6125,Diaper
6126,Fruits
6127,Vegetables
6127,Cereal
6127,Chicken
6127,Bread
6127,Fish
6128,Fish
6128,Butter
6128,Yogurt
6129,Cheese
6130,Diaper
6130,Vegetables
6130,Pasta
6131,Eggs
6132,Cereal
6132,Rice
6133,Rice
6134,Pasta
6135,Milk
6135,Diaper
6135,Fish
6135,Chicken
6135,Juice
6136,Fruits
6136,Cheese
6136,Pasta
6136,Milk
6137,Juice
6137,Chicken
6137,Cheese
6137,Rice
6137,Vegetables
6137,Fruits
6138,Pasta
6139,Chicken
6139,Eggs
6139,Yogurt
6139,Juice
6140,Eggs
6140,Diaper
6140,Cereal
6140,Fruits
6141,Fish
6141,Diaper
6141,Bread
6142,Pasta
6142,Diaper
6143,Cheese
6143,Fish
6143,Yogurt
6143,Butter
6144,Yogurt
6144,Chicken
6144,Rice
6144,Cheese
6144,Diaper
6145,Chicken
6145,Juice
6145,Diaper
6145,Fruits
6145,Milk
6146,Cereal
6146,Chicken
6146,Juice
6146,Cheese
6146,Fish
6147,Juice
6147,Cheese
6147,Chicken
6147,Eggs
6147,Rice
6147,Diaper
6148,Butter
6149,Diaper
6149,Milk
6149,Vegetables
6149,Rice
6149,Bread
6150,Vegetables
6151,Milk
6151,Fruits
6152,Pasta
6152,Cheese
6152,Fruits
6152,Vegetables
6153,Chicken
6153,Diaper
6153,Milk
6153,Rice
6154,Butter
6155,Butter
6155,Chicken
6156,Pasta
6156,Rice
6157,Cheese
6157,Eggs
6157,Rice
6157,Bread
6157,Juice
6158,Fruits
6158,Juice
6158,Chicken
6159,Yogurt
6159,Fish
6160,Fish
6160,Butter
6160,Eggs
6160,Bread
6160,Cereal
6160,Yogurt
6161,Cereal
6161,Pasta
6162,Cereal
6162,Fruits
6163,Pasta
6163,Rice
6163,Fruits
6164,Eggs
6164,Juice
6164,Cheese
6164,Fruits
6165,Fruits
6165,Cheese
6165,Vegetables
6166,Diaper
6166,Fish
6166,Rice
6166,Butter
6167,Fish
6167,Chicken
6168,Milk
6168,Diaper
6168,Yogurt
6168,Vegetables
6168,Cereal
6168,Chicken
6169,Butter
6169,Diaper
6169,Juice
6169,Bread
6170,Vegetables
6170,Yogurt
6170,Chicken
6170,Cheese
6170,Eggs
6171,Vegetables
6171,Milk
6171,Cereal
6171,Juice
6171,Pasta
6172,Chicken
6172,Fruits
6173,Milk
6173,Fruits
6173,Butter
6173,Rice
6173,Diaper
6174,Pasta
6174,Fish
6175,Milk
6175,Vegetables
6175,Juice
6176,Rice
6176,Diaper
6176,Cheese
6176,Fish
6176,Juice
6176,Pasta
6177,Cheese
6177,Juice
6177,Cereal
6177,Butter
6177,Diaper
6178,Eggs
6178,Milk
6178,Bread
6178,Yogurt
6178,Pasta
6178,Fish
6179,Bread
6179,Chicken
6179,Yogurt
6179,Juice
6179,Rice
6180,Bread
6180,Cereal
6180,Fish
6180,Vegetables
6181,Milk
6181,Diaper
6181,Chicken
6181,Cheese
6181,Cereal
6182,Fruits
6182,Fish
6182,Bread
6182,Vegetables
6183,Yogurt
6183,Bread
6183,Diaper
6184,Milk
6184,Fish
6185,Diaper
6185,Pasta
6185,Butter
6185,Juice
6185,Cereal
6186,Juice
6186,Yogurt
6186,Vegetables
6186,Butter
6186,Fish
6186,Chicken
6187,Milk
6188,Diaper
6188,Rice
6188,Cheese
6188,Vegetables
6189,Bread
6190,Vegetables
6191,Fish
6191,Butter
6192,Fruits
6192,Bread
6192,Chicken
6192,Milk
6192,Rice
6193,Cereal
6193,Milk
6193,Fish
6193,Butter
6193,Rice
6194,Yogurt
6194,Rice
6194,Fruits
6194,Butter
6194,Cheese
6195,Diaper
6196,Juice
6197,Vegetables
6197,Eggs
6198,Bread
6198,Yogurt
6198,Cereal
6198,Milk
6199,Fruits
6199,Juice
6199,Bread
6199,Cheese
6199,Chicken
6200,Fish
6200,Butter
6200,Bread
6200,Diaper
6200,Cheese
6201,Bread
6201,Eggs
6201,Butter
6201,Pasta
6201,Diaper
6202,Milk
6202,Pasta
6202,Cereal
6203,Fruits
6203,Bread
6203,Cereal
6203,Diaper
6204,Juice
6204,Cheese
6204,Eggs
6204,Butter
6204,Vegetables
6205,Juice
6205,Bread
6205,Rice
6206,Yogurt
6206,Milk
6206,Rice
6206,Cheese
6207,Yogurt
6208,Chicken
6208,Fruits
6209,Fish
6209,Eggs
6210,Yogurt
6210,Fish
6210,Eggs
6211,Bread
6211,Cereal
6212,Diaper
6212,Rice
6212,Juice
6212,Vegetables
6213,Bread
6213,Butter
6213,Pasta
6213,Vegetables
6214,Bread
6214,Yogurt
6214,Diaper
6214,Fruits
6215,Vegetables
6215,Chicken
6215,Fish
6215,Bread
6215,Fruits
6216,Fish
6216,Milk
6217,Yogurt
6217,Rice
6218,Pasta
6218,Diaper
6218,Rice
6219,Cereal
6219,Fruits
6219,Milk
6219,Juice
6219,Diaper
6220,Cereal
6220,Vegetables
6220,Diaper
6220,Cheese
6220,Fruits
6221,Yogurt
6221,Milk
6221,Fish
6221,Bread
6221,Chicken
6221,Vegetables
6222,Eggs
6222,Bread
6222,Rice
6223,Cheese
6223,Rice
6223,Juice
6223,Fruits
6223,Vegetables
6223,Fish
6224,Butter
6224,Vegetables
6224,Pasta
6224,Fish
6224,Rice
6225,Yogurt
6225,Eggs
6226,Eggs
6226,Vegetables
6226,Rice
6227,Chicken
6227,Cereal
6228,Yogurt
6228,Fish
6228,Pasta
6228,Eggs
6228,Chicken
6228,Fruits
6229,Juice
6229,Bread
6230,Vegetables
6230,Diaper
6231,Pasta
6231,Bread
6232,Fruits
6232,Rice
6232,Vegetables
6232,Cereal
6232,Diaper
6232,Butter
6233,Juice
6234,Cheese
6234,Juice
6234,Milk
6234,Eggs
6234,Fruits
6235,Rice
6235,Butter
6235,Milk
6236,Fruits
6236,Rice
6237,Fish
6237,Eggs
6237,Butter
6237,Yogurt
6238,Juice
6238,Bread
6238,Eggs
6238,Butter
6238,Milk
6238,Pasta
6239,Fruits
6239,Bread
6239,Milk
6239,Cereal
6240,Butter
6241,Juice
6242,Milk
6243,Fruits
6243,Rice
6243,Bread
6243,Eggs
6243,Pasta
6243,Cheese
6244,Butter
6244,Juice
6245,Rice
6245,Cereal
6246,Yogurt
6246,Rice
6247,Diaper
6247,Cereal
6247,Fruits
6247,Rice
6248,Milk
6249,Chicken
6249,Cheese
6249,Fruits
6249,Milk
6249,Cereal
6250,Chicken
6250,Bread
6250,Cereal
6250,Butter
6250,Cheese
6251,Rice
6251,Fruits
6252,Rice
6252,Cheese
6253,Fish
6253,Chicken
6253,Diaper
6254,Yogurt
6255,Juice
6256,Bread
6256,Diaper
6256,Rice
6256,Pasta
6256,Yogurt
6257,Fruits
6257,Juice
6257,Vegetables
6257,Cheese
6257,Rice
6257,Diaper
6258,Eggs
6258,Cheese
6258,Pasta
6258,Butter
6258,Bread
6259,Yogurt
6260,Butter
6260,Vegetables
6260,Yogurt
6260,Pasta
6260,Diaper
6260,Juice
6261,Yogurt
6261,Cheese
6262,Cereal
6262,Vegetables
6262,Milk
6263,Yogurt
6263,Cheese
6263,Cereal
6263,Juice
6263,Eggs
6263,Vegetables
6264,Yogurt
6264,Vegetables
6264,Cheese
6265,Vegetables
6265,Yogurt
6265,Pasta
6266,Vegetables
6266,Milk
6266,Diaper
6267,Butter
6268,Fruits
6268,Chicken
6268,Vegetables
6268,Cereal
6268,Pasta
6268,Diaper
6269,Chicken
6269,Diaper
6269,Cheese
6269,Fruits
6270,Vegetables
6270,Milk
6270,Rice
6270,Pasta
6271,Butter
6271,Cheese
6271,Bread
6271,Vegetables
6271,Eggs
6271,Rice
6272,Bread
6272,Vegetables
6272,Butter
6272,Rice
6272,Milk
6272,Cheese
6273,Chicken
6273,Bread
6273,Butter
6273,Vegetables
6273,Milk
6274,Fish
6274,Diaper
6274,Juice
6274,Fruits
6274,Milk
6275,Eggs
6276,Vegetables
6277,Pasta
6277,Chicken
6277,Cheese
6277,Cereal
6278,Vegetables
6278,Pasta
6279,Fish
6279,Vegetables
6279,Cheese
6280,Cheese
6280,Eggs
6280,Fruits
6280,Butter
6281,Diaper
6281,Cereal
6281,Juice
6282,Fruits
6283,Fish
6284,Yogurt
6284,Pasta
6284,Chicken
6285,Eggs
6285,Fish
6286,Cereal
6286,Butter
6286,Yogurt
6287,Diaper
6288,Diaper
6288,Pasta
6288,Rice
6288,Eggs
6288,Juice
6288,Vegetables
6289,Fruits
6290,Pasta
6290,Diaper
6290,Bread
6290,Fruits
6291,Butter
6291,Diaper
6292,Bread
6292,Eggs
6292,Juice
6292,Fish
6293,Cereal
6293,Milk
6294,Butter
6294,Eggs
6295,Cheese
6295,Butter
6295,Pasta
6296,Pasta
6296,Diaper
6296,Fish
6296,Vegetables
6296,Cereal
6296,Yogurt
6297,Diaper
6297,Pasta
6297,Juice
6297,Fruits
6297,Cereal
6297,Bread
6298,Cheese
6298,Eggs
6298,Bread
6298,Chicken
6299,Rice
6299,Fish
6299,Juice
6299,Fruits
6299,Vegetables
6300,Diaper
6300,Milk
6300,Juice
6300,Pasta
6300,Cheese
6301,Cereal
6301,Cheese
6302,Milk
6302,Cheese
6302,Eggs
6302,Juice
6303,Cereal
6303,Pasta
6304,Rice
6304,Butter
6304,Fruits
6304,Eggs
6304,Yogurt
6304,Bread
6305,Rice
6305,Chicken
6305,Bread
6305,Butter
6305,Fish
6306,Vegetables
6306,Rice
6306,Bread
6307,Pasta
6307,Diaper
6307,Cheese
6308,Yogurt
6308,Fruits
6308,Rice
6309,Fish
6309,Vegetables
6309,Butter
6309,Diaper
6309,Cheese
6310,Rice
6310,Vegetables
6310,Cheese
6310,Pasta
6310,Bread
6310,Butter
6311,Bread
6312,Fruits
6312,Yogurt
6313,Bread
6313,Fruits
6313,Eggs
6313,Vegetables
6313,Milk
6313,Cheese
6314,Cereal
6315,Fruits
6315,Rice
6315,Chicken
6315,Diaper
6315,Pasta
6316,Fruits
6317,Fish
6318,Eggs
6318,Vegetables
6319,Eggs
6320,Eggs
6320,Rice
6320,Chicken
6320,Fruits
6320,Butter
6321,Fruits
6321,Yogurt
6321,Cereal
6321,Diaper
6321,Vegetables
6322,Diaper
6322,Juice
6322,Chicken
6323,Fruits
6323,Butter
6323,Yogurt
6323,Juice
6324,Rice
6324,Chicken
6325,Juice
6325,Butter
6326,Bread
6327,Yogurt
6327,Fruits
6327,Milk
6327,Vegetables
6327,Juice
6328,Bread
6328,Juice
6328,Chicken
6328,Vegetables
6328,Eggs
6328,Cheese
6329,Cheese
6329,Fish
6329,Yogurt
6329,Pasta
6329,Vegetables
6330,Yogurt
6330,Chicken
6330,Bread
6331,Fruits
6331,Bread
6332,Yogurt
6332,Milk
6332,Fish
6332,Eggs
6332,Fruits
6332,Cheese
6333,Butter
6333,Milk
6334,Fish
6334,Milk
6335,Juice
6335,Fruits
6335,Chicken
6335,Milk
6335,Yogurt
6336,Vegetables
6336,Fruits
6337,Fish
6337,Cereal
6337,Cheese
6337,Butter
6337,Chicken
6338,Cereal
6338,Chicken
6338,Eggs
6339,Cheese
6340,Fish
6340,Vegetables
6340,Bread
6340,Cereal
6340,Diaper
6340,Fruits
6341,Vegetables
6341,Fruits
6342,Rice
6343,Diaper
6343,Vegetables
6343,Cereal
6344,Yogurt
6344,Diaper
6344,Chicken
6345,Pasta
6345,Bread
6345,Butter
6345,Fish
6345,Juice
6345,Diaper
6346,Diaper
6346,Juice
6346,Yogurt
6347,Diaper
6347,Fish
6347,Rice
6347,Fruits
6348,Fish
6348,Juice
6348,Butter
6348,Milk
6349,Fish
6350,Pasta
6350,Milk
6350,Cereal
6350,Diaper
6350,Cheese
6350,Butter
6351,Yogurt
6351,Diaper
6351,Juice
6351,Bread
6351,Eggs
6352,Juice
6352,Chicken
6352,Butter
6352,Rice
6352,Cereal
6353,Cheese
6353,Chicken
6353,Juice
6354,Cheese
6354,Juice
6354,Yogurt
6354,Chicken
6354,Eggs
6354,Cereal
6355,Pasta
6355,Yogurt
6355,Rice
6355,Fish
6356,Cheese
6357,Fruits
6357,Pasta
6358,Yogurt
6358,Vegetables
6358,Cereal
6359,Fish
6359,Rice
6359,Milk
6360,Rice
6360,Cheese
6360,Eggs
6360,Diaper
6360,Juice
6360,Butter
6361,Milk
6362,Yogurt
6362,Juice
6362,Fish
6362,Vegetables
6363,Chicken
6363,Vegetables
6363,Butter
6363,Milk
6363,Yogurt
6364,Juice
6364,Bread
6364,Vegetables
6364,Eggs
6365,Chicken
6365,Bread
6365,Juice
6365,Yogurt
6366,Bread
6367,Fruits
6367,Chicken
6367,Diaper
6367,Milk
6367,Rice
6367,Eggs
6368,Eggs
6369,Milk
6369,Rice
6369,Yogurt
6369,Cereal
6369,Juice
6370,Milk
6370,Pasta
6371,Eggs
6371,Fish
6371,Diaper
6371,Pasta
6371,Vegetables
6371,Yogurt
6372,Fruits
6372,Juice
6372,Chicken
6372,Cheese
6372,Bread
6373,Yogurt
6373,Butter
6374,Milk
6374,Eggs
6374,Cheese
6374,Butter
6375,Diaper
6375,Fish
6375,Milk
6375,Vegetables
6376,Fish
6376,Bread
6376,Pasta
6377,Cheese
6377,Vegetables
6377,Cereal
6377,Milk
6377,Fish
6378,Milk
6378,Chicken
6378,Butter
6378,Pasta
6378,Yogurt
6379,Fish
6379,Yogurt
6379,Cheese
6379,Juice
6380,Juice
6380,Vegetables
6380,Yogurt
6381,Pasta
6381,Bread
6381,Milk
6381,Juice
6381,Rice
6381,Fruits
6382,Eggs
6382,Chicken
6382,Fish
6382,Butter
6383,Cereal
6383,Pasta
6384,Rice
6384,Juice
6384,Pasta
6385,Milk
6385,Butter
6385,Fruits
6386,Fish
6386,Milk
6386,Fruits
6386,Chicken
6386,Juice
6387,Butter
6387,Fish
6387,Bread
6387,Diaper
6387,Cereal
6387,Pasta
6388,Juice
6388,Vegetables
6388,Yogurt
6389,Yogurt
6390,Diaper
6390,Pasta
6390,Fruits
6390,Yogurt
6391,Milk
6391,Diaper
6391,Cheese
6391,Chicken
6391,Yogurt
6392,Bread
6393,Diaper
6393,Milk
6393,Butter
6393,Eggs
6394,Fish
6394,Juice
6394,Cheese
6394,Eggs
6394,Yogurt
6394,Milk
6395,Yogurt
6395,Juice
6395,Milk
6395,Cheese
6395,Butter
6395,Cereal
6396,Eggs
6396,Diaper
6396,Rice
6397,Pasta
6397,Diaper
6397,Chicken
6397,Eggs
6397,Bread
6397,Cheese
6398,Vegetables
6398,Rice
6399,Diaper
6400,Juice
6400,Fish
6400,Yogurt
6400,Chicken
6400,Rice
6401,Milk
6401,Diaper
6401,Rice
6402,Bread
6402,Butter
6403,Fruits
6403,Chicken
6403,Rice
6403,Fish
6404,Vegetables
6404,Pasta
6404,Diaper
6404,Fruits
6404,Chicken
6404,Cereal
6405,Fish
6405,Diaper
6405,Cheese
6406,Fruits
6406,Diaper
6407,Bread
6407,Fish
6407,Milk
6407,Cereal
6408,Fruits
6408,Eggs
6409,Milk
6409,Rice
6409,Cheese
6409,Fish
6410,Rice
6410,Butter
6411,Eggs
6411,Cheese
6411,Juice
6412,Bread
6412,Yogurt
6412,Diaper
6412,Butter
6412,Cereal
6412,Milk
6413,Chicken
6413,Cheese
6413,Cereal
6414,Rice
6415,Yogurt
6415,Vegetables
6415,Bread
6415,Rice
6415,Milk
6416,Diaper
6417,Chicken
6417,Eggs
